13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,5,,,,,5,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,6,6,,,,,6,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,
,32,32,,32,,,,,32,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,6,6,,,,,6,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
,32,32,,32,,,,,32,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
,32,32,,32,,,,,32,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,8,,8,,,,,8,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,2,,2,,,,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,9,,9,,,,,9,,9,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,11,,11,,,,,11,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,25,,25,,,,,25,,25,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,26,,26,,26,,,,,26,,26,,26,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,27,,27,,,,,27,,27,,27,,,,,,,,,,,,,,,,,,,,,,,,,,
,28,28,,,28,,,,,28,28,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,32,32,,32,,,,,32,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,11,,11,,,,,11,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26,,26,,26,,,,,26,,26,,26,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,5,,,,,5,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,3,,3,,,,,3,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,6,6,,,,,6,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,7,7,,,,,7,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,2,,2,,,,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,11,,11,,,,,11,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,25,,25,,,,,25,,25,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
,32,32,,32,,,,,32,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
,33,33,,33,,,,,33,,33,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,7,7,,,,,7,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,8,,8,,,,,8,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,9,,9,,,,,9,,9,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,20,,,20,,,,,20,20,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,2,,2,,,,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,6,6,,,,,6,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,9,,9,,,,,9,,9,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,11,,11,,,,,11,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,7,7,,,,,7,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,
,32,32,,32,,,,,32,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,11,,11,,,,,11,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,8,,8,,,,,8,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,11,,11,,,,,11,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,7,7,,,,,7,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,3,,3,,,,,3,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
,33,33,,33,,,,,33,,33,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,
,22,,22,22,,,,,22,,,22,,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,,30,30,,,,,30,,,30,,30,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,27,,27,,,,,27,,27,,27,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,9,,9,,,,,9,,9,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,11,,11,,,,,11,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,25,,25,,,,,25,,25,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
,32,32,,32,,,,,32,,32,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,9,,9,,,,,9,,9,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,3,,3,,,,,3,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,2,,2,,,,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,9,,9,,,,,9,,9,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,22,,22,22,,,,,22,,,22,,22,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
,32,32,,32,,,,,32,,32,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,20,,,20,,,,,20,20,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,
,22,,22,22,,,,,22,,,22,,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,,30,30,,,,,30,,,30,,30,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,11,,11,,,,,11,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,7,7,,,,,7,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,8,,8,,,,,8,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,3,,3,,,,,3,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,6,6,,,,,6,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,7,7,,,,,7,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,2,,2,,,,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,9,,9,,,,,9,,9,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
